name,pro_B12_17_1,pro_B12_17_2,pro_B12_17_3,pro_B12_21_1,pro_B12_21_2,pro_B12_21_3,nonpro_B12_1,nonpro_B12_2,nonpro_B12_3,status.in.b12_17,status.in.b12_21,status_in_nonprob12,welch.pval.b12_17.vs.parent,fold.change.17...parent,foldchange_B12_17,log2FC_B12_17,welch.pval.b12_21.vs.parent,fold.change.21...parent,foldchange_B12_21,log2FC_B12_21,pro_wt_1_1,pro_wt_1_2,pro_wt_1_3,pro_wt_3_1,pro_wt_3_2,pro_wt_3_3,nonpro_wt_1,nonpro_wt_2,nonpro_wt_3,status_in_prowt_1,status_in_prowt_1_3,status.nonpro_wt,welch.pval.wt_1.vs.parent,fold.change.wt1...parent,foldchange_wt_1,log2FC_wt_1,welch.pval.wt_3.vs.parent,fold.change.wt3...parent,foldchange_wt_3,log2FC_wt_3,adj_pval_b12_17_vs_parent,adj_pval_b12_21_vs_parent,adj_pval_wt_1_vs_parent,adj_pval_wt_3_vs_parent,welch_pval_wtprovsB12pro,adj_pval_wtprovsB12pro,fold_change_wtprovsB12pro
IMPDH .1,24.21849695,23.27263686,22.52380917,23.70995671,23.65407988,24.14998238,22.57132054,22.24493281,23.23055488,in b12_17,in b12_21,not in b12,0.327133205,0.656044914,1.028923249,0.04113537,0.03772501,1.155736915,1.050953319,0.07169859,23.79756934,22.5588431,23.7677146,24.36402614,22.80750871,20.61548608,22.26839904,21.64998043,22.67663693,in wt_1,not in prowt_3,not in nonpro_wt,0.08653946,1.17637021,1.052993615,0.074496688,0.754259793,0.39733484,1.017899305,0.025594851,0.468338209,0.153810227,0.20267687,0.830221976,0.351474433,0.61310071,-0.602968997
Incenp ,22.25875423,23.1586269,22.79894452,23.27582657,21.9267806,23.39500024,25.91407408,23.85962011,21.32432888,not in b12_17,not in b12_21,in b12,0.546660689,-0.96056581,0.95946867,-0.059692396,0.603249373,-0.833471888,0.964831432,-0.051651187,24.53098854,23.02033313,25.35603949,24.15201621,24.89169999,23.63395089,25.27588722,25.5524314,24.19689199,in wt_1,in prowt_3,in nonpro_wt,0.436843196,-0.70594982,0.971771496,-0.041310979,0.230011747,-0.782514505,0.968709938,-0.045863353,0.650808774,0.708792581,0.557933522,0.373125032,0.007316192,0.104310354,1.461849198
Ints1 ,23.08465452,22.79476486,23.9465727,22.7465216,23.64233175,23.76265823,21.72542534,22.65643877,22.49536627,in b12_17,in b12_21,not in b12,0.096401911,0.982920562,1.044092162,0.062249065,0.065011813,1.091427063,1.048959581,0.068959089,24.11688902,22.76222065,24.53662242,23.75369678,23.19611213,23.44765161,22.35175837,21.26201523,24.90368732,in wt_1,in prowt_3,not in nonpro_wt,0.48252525,0.96609039,1.042299746,0.059770229,0.621543391,0.626666534,1.027438256,0.039051697,0.230619851,0.200123513,0.594254473,0.729841001,0.385756317,0.643774165,0.305948158
Ints4 ,23.07366515,21.84540561,23.24689528,23.3641407,21.68960546,23.31765695,22.17512886,22.16452053,22.03693275,in b12_17,not in b12_21,not in b12,0.308524662,0.5964613,1.02695806,0.038377265,0.350478821,0.664940325,1.030053084,0.042718688,23.36981267,22.59079435,23.50017868,23.55922714,22.1951604,23.46989824,22.66509525,21.53941626,23.39663308,in wt_1,in prowt_3,not in nonpro_wt,0.383903267,0.619880372,1.027509018,0.039151056,0.482595021,0.541047062,1.024010558,0.03423059,0.454710858,0.503512688,0.508767668,0.606398703,0.386404607,0.643893186,0.357950388
Ints7 ,22.74320587,22.87014971,22.47965726,21.86002575,22.15882747,23.50448256,22.37441808,22.48650187,22.22828371,not in b12_17,not in b12_21,not in b12,0.081747636,0.334603063,1.014962306,0.021426149,0.802755566,0.144710705,1.006470968,0.009305558,23.59969744,22.23572849,23.58812462,23.43369626,23.54355772,23.75474348,21.76694061,21.95666395,22.93512164,in wt_1,in prowt_3,not in nonpro_wt,0.19045885,0.921608116,1.041477305,0.058631402,0.056251433,1.357757085,1.061106347,0.085569254,0.215917,0.870536873,0.321702312,0.161788177,0.044033272,0.239221693,0.756533232
Ipo11 ,23.54160097,23.79920736,24.1530694,24.0910506,24.10167482,23.68009382,22.65766286,22.34129565,22.13354978,in b12_17,in b12_21,not in b12,0.003661493,1.453789813,1.06496658,0.090808157,0.001611483,1.580103646,1.070611259,0.09843473,23.83622942,23.748123,24.06303232,24.15367751,22.48685258,23.75317544,22.81484855,21.53853058,22.85282388,in wt_1,in prowt_3,not in nonpro_wt,0.069525194,1.480393913,1.066082914,0.092319647,0.185614003,1.062500845,1.047428695,0.066852034,0.04659626,0.032884164,0.17842239,0.328448398,0.438142767,0.675845047,-0.22093445
Ipo4 ,26.00000849,26.5318292,25.95995622,25.86380763,26.43440873,26.35633358,25.36008126,21.75889149,22.68808453,in b12_17,in b12_21,not in b12,0.111520593,2.894912208,1.124410582,0.169168936,0.108193528,2.94916422,1.126742095,0.172157328,26.2051606,26.15888003,25.81521253,25.842291,25.99814356,25.67583193,24.63116125,22.39384135,24.72375768,in wt_1,in prowt_3,in nonpro_wt,0.10290221,2.143497626,1.089625143,0.123831899,0.125562028,1.922502065,1.080384751,0.111545182,0.25185681,0.259747692,0.222280371,0.260179459,0.125021929,0.391061859,-0.241804033
Ipo5 ,28.00175008,27.68835754,28.0845194,28.06270807,27.84060685,27.95155652,26.58097638,27.02290553,26.61338731,in b12_17,in b12_21,in b12,0.003426476,1.185785934,1.044346533,0.062600504,0.005769663,1.21253407,1.045346872,0.063981743,28.17781107,28.33270204,27.98038806,27.50892997,27.5949425,27.82088676,26.46127836,26.26556089,26.7990864,in wt_1,in prowt_3,in nonpro_wt,0.001705197,1.654991843,1.062432163,0.087370727,0.006426327,1.132944526,1.042738686,0.060377659,0.045881548,0.055257906,0.023442911,0.051913546,0.813611387,0.906651314,-0.035639677
Ipo7 ,26.42015923,26.08942953,26.22349064,26.26977044,25.83600118,26.29405848,25.5137123,24.4959979,24.26349944,in b12_17,in b12_21,in b12,0.053265703,1.486623254,1.060046816,0.084127982,0.055059168,1.375540157,1.055560013,0.078008604,26.227385,25.97913869,25.90472591,25.84038618,26.3962734,26.0032328,24.30239973,23.37401841,25.17317778,in wt_1,in prowt_3,in nonpro_wt,0.072948729,1.753884559,1.072226258,0.100609371,0.063068385,1.796765487,1.073992126,0.102983416,0.173627502,0.187362517,0.183491072,0.173502579,0.301970907,0.573940082,-0.130294587
Ipo8 ,23.74110825,23.09318825,22.21399726,23.40262181,22.95765808,23.63396354,23.43004533,21.53211336,23.94446886,not in b12_17,in b12_21,not in b12,0.959226062,0.047222069,1.002055916,0.002963014,0.675004692,0.362538625,1.015783908,0.022593524,22.86523818,22.36688335,22.48491892,22.17681484,23.76040221,24.1433387,22.90249752,22.76386132,21.03472471,in wt_1,in prowt_3,not in nonpro_wt,0.633952259,0.338652299,1.01523149,0.021808724,0.255927463,1.126490731,1.050665927,0.071304018,0.971778639,0.767225969,0.72381194,0.398610049,0.616623249,0.803253877,-0.207490165
Ipo9 ,26.13316568,26.9366166,25.8712466,26.2150614,25.99114953,26.08462495,25.82668137,23.41819401,22.12050502,in b12_17,in b12_21,not in b12,0.136482568,2.525216157,1.10615299,0.145550935,0.166924645,2.308485158,1.097042227,0.133619059,26.72493007,26.01053423,25.73206794,25.82770569,25.81689333,25.90940589,25.25596943,22.66569145,26.03250771,in wt_1,in prowt_3,in nonpro_wt,0.274585238,1.504454554,1.061029199,0.085464359,0.359673141,1.199945443,1.048676584,0.068569814,0.279894715,0.329708707,0.405333188,0.497226708,0.369280876,0.630628555,-0.201721268
Iqgap1 ,27.98033628,27.80240959,27.83292718,27.94080589,27.96922944,27.85850359,27.78779617,27.86131809,27.82242214,in b12_17,in b12_21,in b12,0.482997191,0.048045549,1.001726776,0.002489063,0.07688031,0.099000837,1.003558129,0.005124185,27.7375406,27.57669735,27.77739434,27.85902328,27.73870018,27.83369424,27.86941514,27.92023945,28.15557663,in wt_1,in prowt_3,in nonpro_wt,0.064177982,-0.284532978,0.989831478,-0.014745172,0.181865604,-0.171271174,0.993879182,-0.00885761,0.599604976,0.221577481,0.169356769,0.324701754,0.019851303,0.166142886,-0.143526997
Iqgap2 ,25.69090818,25.77532094,25.71425878,25.61693746,25.41360352,25.31976792,25.53173564,24.79437775,23.53166,in b12_17,in b12_21,in b12,0.198126111,1.107571506,1.044988014,0.063486394,0.289704147,0.830845171,1.033747775,0.047884224,25.36027682,24.79826943,25.46352082,25.52472887,25.47031187,25.31855794,24.28023084,25.06467496,25.1243257,in wt_1,in prowt_3,in nonpro_wt,0.327713412,0.384278521,1.015480696,0.022162815,0.146378266,0.614789059,1.024766835,0.035295691,0.344763411,0.446475258,0.458042768,0.287090941,0.075811783,0.304601736,-0.265855175
Iqgap3 ,21.28630943,22.34888007,22.188143,22.08282073,22.61483826,22.24865142,23.0966915,22.18125497,22.43342732,not in b12_17,not in b12_21,not in b12,0.218562505,-0.629347099,0.972116335,-0.040799121,0.474131552,-0.255021127,0.98870111,-0.016393643,22.35541111,23.33438621,23.36550892,23.7143007,23.72221577,23.51500816,21.82547141,22.32448752,23.18615583,not in wt_1,in prowt_3,not in nonpro_wt,0.332173098,0.573063829,1.025531492,0.036371795,0.089728838,1.205136622,1.053691988,0.075453205,0.363628969,0.606148915,0.461604136,0.213010453,0.001479613,0.040828539,1.206197993
Isoc1 ,25.77542466,25.93659517,25.71962314,25.35262655,25.60258617,26.03237639,25.13315364,23.01987401,25.03552098,in b12_17,in b12_21,in b12,0.17534363,1.414364782,1.057974839,0.081305318,0.201164322,1.26634683,1.051907581,0.073007957,24.87196445,25.26653386,24.93248489,24.46655366,24.72901992,24.41542292,25.01879945,22.75936906,22.7930015,in wt_1,in prowt_3,not in nonpro_wt,0.179725147,1.499937726,1.063762769,0.089176449,0.307408624,1.013275493,1.043074622,0.060842373,0.319818519,0.36323291,0.310646135,0.449029264,0.000204369,0.013561371,-0.95620873
Ist1 ,27.14717691,22.50813202,27.34651235,27.07734713,27.00880153,27.1059614,22.49941559,21.11371061,22.29515833,in b12_17,in b12_21,not in b12,0.136068879,3.697845581,1.168317789,0.224432749,0.006913815,5.094608509,1.231895362,0.300879718,26.98534853,27.4625627,26.55848085,26.56387929,26.90149424,21.50311598,22.21607222,22.34313939,22.64867336,in wt_1,in prowt_3,not in nonpro_wt,0.000647117,4.59950237,1.205310837,0.26940525,0.276282735,2.58686818,1.115471638,0.157653832,0.279567609,0.061170801,0.015935751,0.418023878,0.763074797,0.880604414,-0.369841625
Itga3 ,23.43888075,22.56617369,22.3690823,22.88800004,22.9052863,24.03331726,22.60328693,22.68208851,22.72092935,not in b12_17,not in b12_21,not in b12,0.74559568,0.122610649,1.005408792,0.00778221,0.249828542,0.606766268,1.026766618,0.038108298,24.4383905,25.03171429,24.15187699,23.98176595,23.03021871,23.68346744,23.27976458,21.10296324,22.73342872,in wt_1,in prowt_3,not in nonpro_wt,0.064728393,2.168608416,1.096933817,0.133476484,0.201725586,1.193098521,1.053329865,0.074957307,0.81044273,0.41026646,0.169866319,0.344481464,0.021181917,0.168798683,1.019448923
Itgb1 ,26.83456514,26.46552809,26.88664318,27.01892795,26.62781141,26.76217532,28.44240224,26.78895403,26.81276951,in b12_17,in b12_21,in b12,0.375783946,-0.619129788,0.977361093,-0.033036421,0.425255472,-0.545070366,0.980069126,-0.029044586,26.41888221,26.66947552,26.33124415,26.93254785,27.2175795,26.85840345,28.73720542,28.36249232,25.73955738,in wt_1,in prowt_3,in nonpro_wt,0.350048025,-1.139884412,0.958719411,-0.060819452,0.584684791,-0.610241441,0.97790028,-0.032240739,0.510234084,0.56464364,0.478696686,0.699964138,0.863899338,0.929486752,-0.027919735
Itm2c ,23.87400899,22.62611249,22.72245943,24.2529481,22.42499619,22.1340513,24.66475376,22.3098907,25.73256874,not in b12_17,not in b12_21,in b12,0.374130323,-1.161544098,0.952073087,-0.070855767,0.352158318,-1.298405872,0.946425981,-0.079438416,24.63381365,23.36273766,23.97900364,24.61466364,24.14867174,24.49074885,26.27961697,25.7537442,21.51174813,in wt_1,in prowt_3,in nonpro_wt,0.765277593,-0.523184784,0.978658617,-0.031122399,0.954703675,-0.097008357,0.996042904,-0.005720208,0.508870536,0.504212392,0.829571626,0.974983381,0.017418618,0.158646038,1.199177113
Itpr2 ,21.68130824,23.33497635,22.90280578,22.35258031,23.28304052,23.20255054,21.61779769,22.49354797,21.84624906,not in b12_17,not in b12_21,not in b12,0.326578664,0.653831884,1.029738738,0.042278348,0.0737431,0.960192215,1.043673161,0.061669985,21.69606687,22.4513508,22.50886972,22.85230249,22.445258,23.10292842,23.36784196,22.6863195,22.48757533,not in wt_1,in prowt_3,not in nonpro_wt,0.167893667,-0.628483132,0.972491952,-0.040241784,0.893558509,-0.047082626,0.997939243,-0.002976112,0.467956163,0.216970546,0.297848281,0.93753703,0.413436244,0.659935173,-0.28341424
Jagn1 ,22.61423335,26.37973153,22.14162441,21.94568071,21.62210687,25.88105176,21.55746884,22.78088155,21.93691494,not in b12_17,not in b12_21,not in b12,0.350484554,1.620107987,1.073335413,0.102100983,0.524476268,1.057858006,1.047884742,0.067480043,25.96516781,21.78120378,26.09587057,22.59052014,26.58686312,22.24900568,26.80603254,21.95460046,22.95824687,in wt_1,not in prowt_3,not in nonpro_wt,0.747069263,0.707787429,1.029606741,0.042093404,0.964022832,-0.097496977,0.995921702,-0.00589577,0.488035075,0.645064148,0.815862867,0.979129604,0.547463229,0.755762545,0.780700412
Jak1 ,24.08498912,24.63511638,24.24521984,24.17400523,24.67125947,24.04026463,22.26958845,23.27611483,22.15253099,in b12_17,in b12_21,not in b12,0.023954957,1.755697027,1.077802488,0.108092822,0.022525841,1.729098356,1.076623787,0.106514205,24.45151345,24.12992068,24.15438445,24.6379695,24.91308819,24.57154053,22.43863293,23.16930175,22.39621585,in wt_1,in prowt_3,not in nonpro_wt,0.014033909,1.577222685,1.069579107,0.097043189,0.007212703,2.039482562,1.08997168,0.124290651,0.114712139,0.114561166,0.070687365,0.055376868,0.337342412,0.59960032,0.167927022
Jpt2 ,24.97422066,25.53879178,24.78265464,25.03991381,23.09616812,24.84093517,21.56956632,22.85640874,23.16856517,in b12_17,in b12_21,not in b12,0.020198564,2.567042283,1.113931197,0.155660125,0.088506742,1.794158957,1.07962887,0.110535461,24.94192211,23.3245443,24.11744989,24.75355389,22.5681423,23.14939472,22.31906417,23.25314462,22.21222358,in wt_1,not in prowt_3,not in nonpro_wt,0.061716124,1.533161313,1.067854576,0.09471519,0.309739153,0.895552848,1.039635333,0.056077571,0.105709035,0.23855734,0.166025905,0.450544373,0.110871737,0.36829503,-0.902946162
Kars1 ,27.35303,27.81388843,27.40450392,27.32402742,27.49478288,27.33306263,27.14678619,26.92506829,26.91024349,in b12_17,in b12_21,in b12,0.04814166,0.529774788,1.019625626,0.028039538,0.017537919,0.389924987,1.014444859,0.020690448,27.18629043,27.06984195,27.02669463,27.30864633,27.51266679,27.05007964,26.25119722,26.68028346,26.75232569,in wt_1,in prowt_3,in nonpro_wt,0.065732537,0.533006879,1.020067072,0.028664015,0.024926254,0.729195463,1.027453337,0.039072874,0.164784387,0.099144382,0.171532379,0.102010969,0.036890993,0.220884564,-0.261512585
Kcnab2 ,26.96093478,24.43052935,27.15504118,27.00892199,26.76571239,26.68274996,25.96993428,25.88862126,25.88509383,in b12_17,in b12_21,in b12,0.789268716,0.267618647,1.010326965,0.014822258,0.00768224,0.904578322,1.034906195,0.049500006,27.41179595,27.70357693,27.5496449,27.1377079,26.91763645,27.31809401,23.32485209,22.47083177,22.50434463,in wt_1,in prowt_3,not in nonpro_wt,0.001730212,4.78832976,1.210321864,0.275390758,0.001318299,4.357803289,1.191411485,0.252671771,0.847021054,0.063694497,0.023442911,0.025165064,0.104336507,0.358552212,0.839094415
Kdm2a ,22.23304958,24.38890789,24.19923137,24.04445825,24.31331129,24.27737624,24.33938622,22.48925725,23.04876748,in b12_17,in b12_21,not in b12,0.739766185,0.314592626,1.013506194,0.019354906,0.23345752,0.919244943,1.039465326,0.055841635,24.50447442,24.63635745,24.31821122,24.28937519,25.02727072,24.13395565,22.59421036,23.55468229,22.73825454,in wt_1,in prowt_3,not in nonpro_wt,0.027785311,1.523965298,1.066367909,0.09270527,0.020349192,1.521151454,1.066245367,0.092539473,0.806307531,0.393144238,0.10394317,0.094103147,0.160305257,0.428762717,0.575551672
Kdsr ,24.62280167,23.02981112,24.78601958,24.42357895,23.15695177,22.70598681,22.27653582,22.69644865,22.31294491,in b12_17,not in b12_21,not in b12,0.084632962,1.717567662,1.076579205,0.106454464,0.185094867,1.000196049,1.044594586,0.062943131,21.95239924,22.22060681,21.70938432,24.2817328,22.45618311,22.64928791,22.19799718,22.66608127,22.49712885,not in wt_1,not in prowt_3,not in nonpro_wt,0.07091,-0.492938974,0.97804646,-0.032025095,0.363870143,0.675332175,1.030076606,0.042751634,0.218808163,0.3466797,0.180976346,0.500614183,0.04105643,0.233043321,-1.242592618
Keap1 ,23.85105326,22.56159098,23.36808229,23.64875968,22.71756669,22.56532558,21.81715622,20.8288658,22.67994037,in b12_17,not in b12_21,not in b12,0.093228882,1.484921382,1.068192859,0.095172145,0.143342985,1.201896521,1.055195353,0.077510116,24.53148519,21.87578408,23.1362468,24.43535999,24.37461783,22.9222258,21.55325526,23.10737104,22.4651161,in wt_1,in prowt_3,not in nonpro_wt,0.427350518,0.805924557,1.036018576,0.051049871,0.084018327,1.535487073,1.068624362,0.095754812,0.228226371,0.30187336,0.551145717,0.20463889,0.417413611,0.661289941,0.427223535
Khdrbs1 ,26.67728807,27.14646377,26.9424213,26.86137456,26.62068833,26.86919402,26.68526962,27.55463984,27.26477548,in b12_17,in b12_21,in b12,0.456638104,-0.246170599,0.990939026,-0.013131805,0.268131393,-0.384476011,0.985848322,-0.020562397,26.57185434,26.42734141,27.29455212,26.5099172,26.51831882,26.61885521,26.73698184,26.92514092,27.01993373,in wt_1,in prowt_3,in nonpro_wt,0.683621794,-0.129436205,0.995187175,-0.006960201,0.038136847,-0.344988421,0.987172299,-0.018626183,0.57900382,0.429472524,0.763017197,0.131543803,0.230916608,0.503571664,-0.196098492
Kiaa2013 ,21.4227049,22.89626955,21.85175798,26.7923134,22.38979603,23.3615648,27.17515571,23.16437548,23.02012929,not in b12_17,not in b12_21,not in b12,0.21425919,-2.396309347,0.902004344,-0.148793713,0.893487609,-0.271995413,0.988876908,-0.016137144,25.86043639,22.16773541,26.79591442,26.58129308,21.67216394,22.12235045,27.11227358,27.95958268,26.99183541,in wt_1,not in prowt_3,in nonpro_wt,0.226298234,-2.413201815,0.911780651,-0.133241301,0.125942544,-3.895961399,0.857575452,-0.221664486,0.35929023,0.934329497,0.359858345,0.260357005,0.416765421,0.661289941,1.080914505
Kif13b ,22.88414822,22.34658784,23.06993573,23.61697223,22.49556816,22.60728106,23.04359602,22.23387734,22.26159473,not in b12_17,not in b12_21,not in b12,0.501543566,0.253867901,1.011276491,0.016177496,0.429819414,0.393584455,1.017482524,0.025004015,22.46006756,24.18526285,21.66275567,24.07451952,22.65461558,24.1645803,22.62278695,22.42925366,21.49037282,not in wt_1,in prowt_3,not in nonpro_wt,0.528534409,0.588557549,1.026534545,0.037782178,0.080044893,1.45043399,1.065391406,0.091383548,0.613193639,0.566132431,0.633286929,0.19918314,0.475464166,0.703727366,0.363551373
Kif15 ,27.50528941,25.95921914,27.00316201,27.52549136,27.39096496,25.50055056,23.06853269,21.98474648,22.25052571,in b12_17,in b12_21,not in b12,0.002132024,4.387955224,1.195588729,0.257721202,0.00992038,4.371067335,1.194835968,0.256812573,26.86243359,24.93957815,26.7619485,27.80040397,27.71707937,27.28922158,21.88424221,22.89449277,22.22489273,in wt_1,in prowt_3,not in nonpro_wt,0.012967559,3.85344418,1.172532935,0.229628447,0.000512493,5.267692401,1.235854054,0.30550838,0.037137193,0.072567189,0.067872938,0.018773558,0.887330355,0.94115437,0.080997953
Kif2a ,22.80004113,21.6453705,22.52551106,23.64037854,22.50299995,23.53125711,22.28887048,22.15588801,21.60019912,not in b12_17,in b12_21,not in b12,0.498997029,0.308655027,1.014020224,0.020086426,0.058153681,1.209892663,1.054957685,0.077185133,22.91444382,22.69015928,23.39290118,23.52982718,23.4501563,23.32067682,22.09671046,22.32401122,21.56920173,not in wt_1,in prowt_3,not in nonpro_wt,0.030510347,1.002526956,1.045576366,0.064298436,0.017712965,1.436912299,1.065324169,0.091292497,0.611030193,0.191901105,0.110003023,0.087797245,0.224217878,0.498719254,0.442101048
Kif4a ,24.08880767,22.39839699,23.84726407,24.22788592,24.24810228,24.5266016,21.94018896,25.04756603,21.72657572,in b12_17,in b12_21,not in b12,0.683066053,0.540046008,1.023577877,0.033620871,0.314065143,1.429419699,1.062407056,0.087336634,24.2142118,23.23864959,24.25178906,25.06437946,24.2648022,24.35500264,22.14310438,24.37960163,24.60378592,in wt_1,in prowt_3,in nonpro_wt,0.83724535,0.192719509,1.008128596,0.01167968,0.393909677,0.852564122,1.035959771,0.050967981,0.768242571,0.46906711,0.88491195,0.527989525,0.404888135,0.652895429,0.341962703
Kif5b ,27.10311655,26.8742094,26.92213875,27.15781439,27.07864611,26.94178126,26.57482871,26.81068743,26.07089145,in b12_17,in b12_21,in b12,0.14872523,0.481019038,1.01816162,0.025966589,0.1096372,0.573944724,1.021670174,0.030929526,27.3014239,27.14929136,27.35673523,27.15358728,26.87487171,26.97313543,25.96310238,26.98350774,27.09511705,in wt_1,in prowt_3,in nonpro_wt,0.241704848,0.58857444,1.022060035,0.031479942,0.470209061,0.31995575,1.011992086,0.017198007,0.292353886,0.261608627,0.372377784,0.596482773,0.206196672,0.478741879,0.121889742
