geneid,wt1_1_baseMean,wt1_1_log2FoldChange,wt1_1_lfcSE,wt1_1_stat,wt1_1_pvalue,wt1_1_padj
LOC100752553,913.6113201,-0.14309946,0.067654866,-2.115139223,0.034418083,0.058064017
LOC100752556,835.4904769,0.098498599,0.068345789,1.441180224,0.149533774,0.213076779
LOC100752571,2046.684901,-0.167177562,0.047416204,-3.525747456,0.000422289,0.000959314
LOC100752605,3.137533474,0.924646032,1.04788804,0.8823901,0.377565887,0.469412894
LOC100752606,7.421112154,-0.841470365,0.673667241,-1.249089037,0.21163251,0.288001505
LOC100752666,3894.253152,0.519580214,0.044633386,11.64106661,2.5480890307011e-31,2.50386961625078e-30
LOC100752674,545.9594248,-0.054614997,0.080890831,-0.675169194,0.499568276,0.586960652
LOC100752691,440.8888171,-0.052284011,0.092363388,-0.56606857,0.571347168,0.651812179
LOC100752724,66.07093632,0.47551211,0.226576687,2.098680658,0.035845061,0.060240348
LOC100752741,871.3249187,-0.130559472,0.065779595,-1.984801998,0.047166505,0.077324134
LOC100752747,16.86120256,-0.356086137,0.452561322,-0.786824062,0.431384866,0.523076444
LOC100752761,3679.628317,0.792709691,0.040155333,19.74108113,9.57081291586028e-87,3.66123605791338e-85
LOC100752806,16.80963991,-0.902520908,0.443670875,-2.034212653,0.041930159,0.069476628
LOC100752838,46.14605706,0.422745341,0.268319504,1.575529671,0.115134235,0.169923275
LOC100752901,71.25926251,0.578382651,0.233863056,2.473168108,0.013392113,0.024388414
LOC100752904,625.909079,-0.59970734,0.084445142,-7.101738776,1.23196930334461e-12,5.66369167671046e-12
LOC100752921,2111.077219,0.724251348,0.057200952,12.66152606,9.66030002561781e-37,1.14147222823364e-35
LOC100752946,216.3673504,-0.337620999,0.137227283,-2.460305215,0.01388189,0.025231378
LOC100752965,1571.267947,-0.055365732,0.061292165,-0.903308477,0.366362199,0.457962002
LOC100752993,29.51601034,-2.914339263,0.421543838,-6.913490369,4.72871795203187e-12,2.10046896836274e-11
LOC100752994,10.24873366,0.508446714,0.573922213,0.885915727,0.375662941,0.467408856
LOC100753012,72.3215374,-0.508773463,0.231103022,-2.201500693,0.027700598,0.0475378
LOC100753071,250.3899703,0.497637563,0.117582424,4.232244477,2.31370708201622e-05,6.08651830821103e-05
LOC100753076,118.3330139,0.038503016,0.172317721,0.223441999,0.82319152,0.866844468
LOC100753100,756.9374212,-0.498290986,0.074344423,-6.702466244,2.04930926507782e-11,8.72673096573347e-11
LOC100753112,133.4230716,0.002176815,0.159070493,0.01368459,0.989081617,0.992117473
LOC100753137,4500.470349,-0.163266559,0.043977309,-3.712518152,0.000205207,0.000484951
LOC100753172,23.89307754,-0.531183944,0.371550625,-1.429640829,0.152820131,0.216995921
LOC100753190,80.85747383,1.037830786,0.207118407,5.010809047,5.42016773219821e-07,1.66164241546189e-06
LOC100753227,12.36266898,0.134246107,0.556590857,0.241193519,0.809405134,0.856928532
LOC100753238,7000.952067,-0.145497829,0.037153287,-3.916149558,8.99744445410035e-05,0.00022072
LOC100753244,9.570479096,1.074851893,0.619062422,1.736257692,0.08251828,0.127117049
LOC100753254,1011.576328,-0.377004726,0.062118282,-6.069142875,1.28594706519424e-09,4.8882228420378e-09
LOC100753259,1001.496514,-0.394392661,0.06348356,-6.212516482,5.21427092923843e-10,2.02653180049708e-09
LOC100753269,1041.988153,0.226255018,0.062723847,3.607161063,0.000309566,0.000715026
LOC100753272,47.62565831,0.308200262,0.285841671,1.078220194,0.280935502,0.367071085
LOC100753320,677.7268672,0.471383639,0.082688203,5.700736249,1.1929108319427e-08,4.2060770948707e-08
LOC100753326,8.455590547,0.898131191,0.680223175,1.320347828,0.186718914,0.258714144
LOC100753420,8.897599395,-0.81197736,0.615485171,-1.319247641,0.187086336,0.259129754
LOC100753449,10.80882069,2.142041054,0.647974145,3.305750808,0.000947223,0.002044986
LOC100753467,1986.915666,-0.199740383,0.053140799,-3.758701164,0.000170798,0.000407251
LOC100753513,57.56451053,-0.287315856,0.255847881,-1.122994865,0.261439675,0.345175094
LOC100753518,1372.935411,-0.136269887,0.056167009,-2.426155297,0.015259739,0.027517089
LOC100753562,3175.376449,-0.191001172,0.041867459,-4.562043597,5.0658124860629e-06,1.42892141098859e-05
LOC100753615,8.888202452,-0.254837606,0.635426552,-0.401049665,0.688383558,0.756362261
LOC100753648,2.411624263,2.479153679,1.437208406,1.724978554,0.084531337,0.129920645
LOC100753681,23.41141724,-1.398580456,0.401153008,-3.486401521,0.000489566,0.001103162
LOC100753685,404.3619019,-0.515891007,0.093157587,-5.537831342,3.0623995073926e-08,1.03970690310349e-07
LOC100753687,149.2305974,-0.765633647,0.152260302,-5.028452172,4.94454804487293e-07,1.51786743256191e-06
LOC100753714,234.8188997,-0.066878699,0.120512321,-0.554953205,0.578926668,0.658096127
LOC100753744,205.6506221,0.127567025,0.13826072,0.922655587,0.356186718,0.447207868
LOC100753770,3.789052149,-2.072348993,1.04277244,-1.987345382,0.046884136,0.076927377
LOC100753801,1770.250837,-0.873676155,0.051910149,-16.83054602,1.4575176941166e-63,3.42322122901554e-62
LOC100753804,1.869393686,0.667269616,1.327535128,0.502638011,0.6152188,0.691992588
LOC100753856,4.709969341,-0.264517138,0.817725397,-0.323479176,0.746332376,0.8062161
LOC100753866,647.5831891,0.369908194,0.07569949,4.886534808,1.02626190611226e-06,3.08255874005043e-06
LOC100753968,11.83838103,-0.262697931,0.589959835,-0.445281044,0.656116665,0.727689558
LOC100754039,279.7712219,-0.39755385,0.11919035,-3.335453318,0.000851605,0.001853244
LOC100754041,6371.569463,-0.071603231,0.040852446,-1.752728117,0.079648687,0.123478135
LOC100754044,23.20437489,-0.182965061,0.379751258,-0.481802382,0.629946337,0.70516013
LOC100754077,7364.4279,0.360476321,0.03656525,9.858439961,6.30209119930963e-23,4.61185663069121e-22
LOC100754104,30.93998972,1.060603617,0.333388584,3.181283542,0.00146624,0.003086282
LOC100754108,271.1773524,0.350313991,0.123645994,2.833201309,0.004608435,0.009078761
LOC100754226,2250.934253,0.324092033,0.049753895,6.513902701,7.32229373988933e-11,3.00726735356748e-10
LOC100754252,982.059368,-0.520004897,0.065152937,-7.98129631,1.44804382408495e-15,7.83478016077752e-15
LOC100754298,827.3707724,-0.590421264,0.068074491,-8.673164617,4.20273696432528e-18,2.53672323999749e-17
LOC100754299,43.13105388,0.258241746,0.284049429,0.90914369,0.363274283,0.45465929
LOC100754361,258.4711544,0.378974663,0.115503257,3.281073386,0.001034128,0.002217956
LOC100754366,1436.270251,-0.388263422,0.057066545,-6.803695958,1.01968627639724e-11,4.4363528449721e-11
LOC100754396,9.319618384,-0.048469464,0.586187174,-0.082685985,0.934101229,0.950471476
LOC100754451,143.137028,-0.422478115,0.155638654,-2.714480658,0.006637978,0.012747681
LOC100754481,1525.001052,-0.516154604,0.054398919,-9.488324581,2.34777252159762e-21,1.61090714469308e-20
LOC100754516,92.449468,-0.018138478,0.196538177,-0.092289844,0.926467757,0.94478581
LOC100754560,7577.824029,0.384033776,0.046397567,8.277024101,1.26291671136427e-16,7.17954341182133e-16
LOC100754572,1765.552319,0.225642317,0.050949404,4.428752833,9.4779565461153e-06,2.5966195682507e-05
LOC100754646,11.02206948,3.474485047,0.794715074,4.371988354,1.23120094270768e-05,3.33787067615322e-05
LOC100754672,468.5741069,0.917682757,0.089691596,10.23153556,1.4323003629806e-24,1.11144176063583e-23
LOC100754672_1,545.7357363,0.352104001,0.086103689,4.08930217,4.32672906374422e-05,0.000110491
LOC100754679,1862.691439,-0.772562601,0.051390895,-15.03306372,4.45896617990504e-51,7.96900861964904e-50
LOC100754734,6.749331915,5.06186227,1.310931858,3.861270317,0.000112799,0.000273289
LOC100754769,1823.790401,0.174757201,0.052490562,3.329307081,0.000870624,0.001889959
LOC100754771,2600.889281,1.0148228,0.047047109,21.57035389,3.41074942887929e-103,1.68155827446213e-101
LOC100754792,53088.51202,0.522478301,0.037456263,13.94902374,3.18941218982887e-44,4.6531245698039e-43
LOC100754792_1,2363.691998,0.398093477,0.046521982,8.557104794,1.15737321063292e-17,6.86620061370298e-17
LOC100754794,7.317130831,-0.59008211,0.690028422,-0.855156239,0.392464659,0.484722035
LOC100754804,58.89951916,-1.758974397,0.258557312,-6.803034815,1.02437879636794e-11,4.45338071944374e-11
LOC100754807,9.532880083,-1.143878596,0.608150623,-1.8809133,0.059983714,0.095863311
LOC100754813,618.9246184,0.011351946,0.07798385,0.145567907,0.884262504,0.914070901
LOC100754853,3315.701304,-0.343349848,0.042543955,-8.070473164,7.00262548538761e-16,3.84337957302608e-15
LOC100754872,203.1163453,-1.952675201,0.141307692,-13.81860517,1.9684714963565e-43,2.80042002180667e-42
LOC100754918,13.68604494,-0.106619978,0.512267423,-0.208133435,0.835124781,0.876103572
LOC100755006,297.7941154,-0.197113402,0.111649425,-1.765467235,0.077485272,0.120565439
LOC100755061,2198.050815,0.623478742,0.05108989,12.20356408,2.97510738724339e-34,3.25016984673256e-33
LOC100755074,1076.242609,0.064034175,0.060570057,1.057191921,0.290424006,0.377356559
LOC100755127,27.00069918,-0.598736209,0.365588845,-1.637731065,0.101477807,0.15262369
LOC100755143,1572.033123,0.263950553,0.057191598,4.61519807,3.9272059459226e-06,1.12186267755901e-05
LOC100755188,144.7398256,-0.250620547,0.162243994,-1.544713859,0.122415491,0.179086768
LOC100755207,2941.416287,0.233249402,0.048354191,4.823768062,1.40871221364114e-06,4.18841962558548e-06
LOC100755231,316.7210145,0.37436658,0.104298238,3.589385459,0.000331458,0.000763128
LOC100755233,22.28878744,0.508150531,0.440299468,1.154102077,0.248458322,0.330537882
LOC100755239,9.012821686,-1.355389591,0.635941412,-2.131312044,0.033063444,0.05597686
LOC100755241,835.9316495,0.390610268,0.077537965,5.037664698,4.71246021710096e-07,1.44934444644261e-06
LOC100755258,6.067320778,-0.538388307,0.768332419,-0.700723142,0.483475811,0.573004211
LOC100755363,368.754688,0.161577472,0.10538805,1.533166927,0.125234731,0.182685225
LOC100755423,261.0283884,-1.0149721,0.12147414,-8.355458228,6.51791970299739e-17,3.75009887137244e-16
LOC100755455,524.5907969,-0.25594526,0.085307353,-3.000271969,0.002697386,0.005495673
LOC100755487,1535.107064,0.515087934,0.056227536,9.160777335,5.15248113221022e-20,3.36381730537788e-19
LOC100755549,5.056875606,-1.302004919,0.829890269,-1.568888042,0.116674029,0.171818919
LOC100755585,3447.443392,-0.575186103,0.043370237,-13.26223114,3.83319214641824e-40,5.00502874095112e-39
LOC100755596,89.40323705,3.37922569,0.275192249,12.27950898,1.16704404319939e-34,1.29097193095886e-33
LOC100755639,242.3101596,0.307360197,0.123354807,2.491675872,0.0127142,0.023249404
LOC100755641,7.787550417,0.665836038,0.746338754,0.892136492,0.372319777,0.464227728
LOC100755677,1339.784201,0.091446035,0.058495914,1.563289273,0.11798457,0.173503152
LOC100755731,1621.769674,-0.129028217,0.052778401,-2.444716294,0.014496613,0.026248576
LOC100755760,858.8693039,0.057929375,0.06759029,0.857066527,0.391408119,0.483573781
LOC100755794,12.15495274,0.0332142,0.521573151,0.06368081,0.949224386,0.961667717
LOC100755823,2216.395599,-0.653409147,0.061291183,-10.66073634,1.55362475292986e-26,1.29051270326883e-25
LOC100755927,729.85566,0.205723378,0.071118095,2.892700916,0.003819448,0.007622901
LOC100755934,778.6619177,0.326200986,0.070927161,4.599098283,4.24323574969746e-06,1.20791763327624e-05
LOC100755972,93.38796069,-0.359772316,0.188798108,-1.905592805,0.056703056,0.091193695
LOC100755978,2683.82916,1.143784104,0.0560802,20.39550698,1.83304841864501e-92,7.56910029330743e-91
LOC100756022,543.2837653,-0.322518101,0.093407735,-3.452798633,0.000554803,0.001239906
LOC100756057,45.88683308,-0.405266011,0.264975569,-1.529446707,0.126153741,0.18376802
LOC100756114,7.824022846,-1.578030588,0.679857741,-2.321118806,0.020280433,0.0357038
LOC100756292,490.5777786,-0.6349407,0.088576701,-7.168258639,7.59577017216242e-13,3.54279900402891e-12
LOC100756343,60.24170185,0.243018022,0.239767893,1.013555313,0.31079499,0.39932627
LOC100756351,2334.74574,-0.465696219,0.055467982,-8.395766374,4.62865173108957e-17,2.67927725203454e-16
LOC100756381,857.7720647,-0.007948242,0.073976226,-0.107443198,0.914437386,0.935456115
LOC100756398,312.8122289,0.704889698,0.108938046,6.470555729,9.76431320611279e-11,3.97735806451275e-10
LOC100756430,3826.680229,-0.558914503,0.040590793,-13.76948967,3.88950941802695e-43,5.47884343884141e-42
LOC100756440,901.9435886,0.760083234,0.067612362,11.24177907,2.54207036212367e-29,2.34674744164411e-28
LOC100756474,2504.871591,0.046295091,0.053378643,0.867296128,0.385779778,0.477651992
LOC100756479,138.1952736,0.008436914,0.159874896,0.052771975,0.957913591,0.968279564
LOC100756490,56.64338238,1.389684664,0.29741824,4.67249306,2.9756557389253e-06,8.59266607973431e-06
LOC100756494,23.70478444,-0.10009231,0.36704234,-0.27269963,0.785084119,0.837745327
LOC100756505,1402.985086,0.145661497,0.057924518,2.514677761,0.011914122,0.021914152
LOC100756506,4.258465976,0.703714746,0.961164335,0.732148208,0.464078112,0.554836986
LOC100756512,3038.522523,0.224954011,0.047600153,4.725909396,2.29087783624329e-06,6.68786643464796e-06
LOC100756518,206.7148194,-0.019425938,0.137130872,-0.141659846,0.887348694,0.917012501
LOC100756540,1854.288035,-0.221035381,0.05034736,-4.390207974,1.13242301079558e-05,3.08396533273329e-05
LOC100756544,137.7861312,-0.114736061,0.15450473,-0.742605494,0.457720561,0.548554881
LOC100756545,73.25949449,0.486261658,0.219364662,2.216681815,0.026644842,0.045891237
LOC100756663,436.1392984,-0.636233328,0.092534718,-6.875617548,6.17218873674377e-12,2.72156880381169e-11
LOC100756685,6987.485772,-0.232386828,0.041117779,-5.651735887,1.58835520094651e-08,5.53809783328148e-08
LOC100756757,1.816524432,0.628505404,1.382470821,0.454624716,0.649379251,0.721970309
LOC100756762,5.119117284,1.078504279,0.909665143,1.18560581,0.235778007,0.316009941
LOC100756791,1091.892636,-1.410000286,0.078297046,-18.00834594,1.67561130243449e-72,4.74397081119944e-71
LOC100756805,1151.287695,0.386790645,0.065789623,5.879204466,4.12242903348853e-09,1.50935797967483e-08
LOC100756827,247.1693849,0.656917313,0.12102192,5.428085348,5.69618012979739e-08,1.89342947761181e-07
LOC100756838,52.46371472,-2.726677151,0.307931292,-8.854823211,8.38165510620445e-19,5.21312512804603e-18
LOC100756845,88.3724933,-0.441744706,0.19303797,-2.288382473,0.022115257,0.0387017
LOC100756860,37.03272891,-0.495069233,0.296806114,-1.667988662,0.095317978,0.144553645
LOC100756946,39.36401259,-0.00726579,0.291604815,-0.024916565,0.980121514,0.985088658
LOC100756951,1328.718981,-0.908545132,0.056214664,-16.16206628,9.33785667188284e-59,1.98894608217869e-57
LOC100756955,75.28708635,0.918290793,0.223054587,4.116888183,3.8402226793069e-05,9.85958855351568e-05
LOC100756957,269.2507007,0.127612288,0.121539429,1.049966164,0.29373367,0.381007679
LOC100756990,8.132589475,1.135288099,0.654504163,1.734577353,0.082815694,0.127472198
LOC100757036,150.8035434,0.642834037,0.176396686,3.644252341,0.00026817,0.000624966
LOC100757060,6.904224141,-0.865755113,0.749603937,-1.154950061,0.248110877,0.330217851
LOC100757077,178.6111505,-1.144758779,0.139677138,-8.195749104,2.49037304971151e-16,1.39222321322582e-15
LOC100757091,323.1185947,-0.120766419,0.108124024,-1.116924937,0.264026421,0.34775843
LOC100757243,179.097746,-0.390685529,0.148961135,-2.622734644,0.008722718,0.016428528
LOC100757262,558.6181814,1.375744618,0.09053252,15.19613738,3.75096092276013e-52,6.88659567167422e-51
LOC100757426,7.759995106,-0.560658733,0.693157225,-0.808847853,0.418602667,0.510772062
LOC100757435,242.2058394,0.233043558,0.119035077,1.957772149,0.050256755,0.081862256
LOC100757491,264.69701,1.338250576,0.123181174,10.86408363,1.7093054492269e-27,1.47221654580251e-26
LOC100757534,5.794502846,1.359320884,0.804463961,1.689722535,0.09108105,0.138812132
LOC100757535,2301.233759,1.399673176,0.048023542,29.14556342,9.50873718323749e-187,1.10980546838643e-184
LOC100757539,3730.955989,0.246940424,0.049545852,4.984078651,6.22577532902333e-07,1.89793225515375e-06
LOC100757562,36.29537179,0.800027324,0.3123876,2.561008577,0.010436878,0.019398279
LOC100757586,25.20041637,0.53959858,0.372582102,1.448267582,0.14754223,0.210606269
LOC100757597,230.2793413,1.544021047,0.130520507,11.82971993,2.74054641836587e-32,2.78634399406834e-31
LOC100757671,332.4889482,-0.303226339,0.104441558,-2.90331115,0.003692396,0.007395136
LOC100757723,6.818641951,2.386655252,0.828662642,2.880128933,0.003975126,0.007907389
LOC100757746,2118.912682,0.277826082,0.04984778,5.573489531,2.49686665051268e-08,8.53021527734887e-08
LOC100757754,114.6650888,-1.092812428,0.189878047,-5.75533846,8.64683733168273e-09,3.0743713211e-08
LOC100757772,39.24096957,0.88126229,0.313781617,2.808521094,0.004976962,0.009762733
LOC100757822,67.36791936,-1.322327326,0.24680664,-5.35774615,8.42665210364859e-08,2.76727093774139e-07
LOC100757824,36.18829795,0.395550447,0.312525736,1.265657196,0.205635839,0.281212665
LOC100757825,3428.456557,-0.122176868,0.049092227,-2.48872124,0.012820344,0.023436007
LOC100757828,30.5615366,0.100841089,0.36951674,0.272899921,0.784930148,0.837659174
LOC100757858,1431.718057,0.034754047,0.057836078,0.60090601,0.54790259,0.630834913
LOC100757863,13350.54235,0.016516477,0.046592794,0.354485642,0.722974963,0.786063462
LOC100757920,6.044551341,0.989971112,0.766811791,1.291022288,0.196695949,0.270800225
LOC100757967,38.9766826,0.943831256,0.310238283,3.042278493,0.002347946,0.00481373
LOC100757974,73.37444119,1.362664103,0.233696648,5.830909912,5.51259418293312e-09,1.99408767439561e-08
LOC100758024,55.8742646,0.232253161,0.244196629,0.951090774,0.341558298,0.432066336
LOC100758036,15.97029701,0.142063014,0.474068515,0.299667684,0.764430651,0.82091426
LOC100758043,665.6619863,0.203336806,0.073983791,2.748396675,0.005988751,0.011590411
LOC100758065,164.4015969,0.71927039,0.150987711,4.763767764,1.90011180430599e-06,5.59265621901673e-06
LOC100758150,898.4769513,-0.209116752,0.066196528,-3.159029028,0.001582957,0.003315485
LOC100758264,2.35089075,1.746675603,1.297538883,1.346145096,0.178255728,0.248667143
LOC100758278,451.487176,-0.047989466,0.093003441,-0.51599667,0.605856735,0.683478581
LOC100758335,19.18149599,2.960388855,0.549674609,5.385711482,7.21586342527245e-08,2.37853158092986e-07
LOC100758361,266.6170624,-0.421860878,0.113396637,-3.720223898,0.000199046,0.000470877
LOC100758398,4.024247819,1.799217356,0.996381972,1.805750612,0.070957303,0.111438917
LOC100758417,8.317346863,4.454619237,1.151454103,3.868690227,0.000109422,0.000265499
LOC100758500,394.4873926,0.152466099,0.096408531,1.581458592,0.11377322,0.168088102
LOC100758509,191.5130537,-1.55981154,0.158534834,-9.838919934,7.65279621539107e-23,5.56823683916304e-22
LOC100758539,266.5521654,-0.451399946,0.120430527,-3.748218622,0.000178095,0.000423856
LOC100758550,488.5121934,0.545620465,0.089983297,6.063574953,1.33128696702282e-09,5.052176618715e-09
LOC100758576,1.380716829,1.418163427,1.676341699,0.845987085,0.397559949,0.489640433
LOC100758579,2810.476862,0.504937459,0.044990282,11.22325627,3.13509786205396e-29,2.8802609916605e-28
LOC100758590,4730.344954,0.317584603,0.042710819,7.435694439,1.04020036524273e-13,5.10635698611429e-13
LOC100758601,1186.476077,0.43708513,0.0622349,7.023151498,2.1691877997877e-12,9.83399526514932e-12
LOC100758641,999.3124965,-0.028948128,0.06437433,-0.449684335,0.652938068,0.724937451
LOC100758657,58.08653168,0.388303715,0.240949286,1.611557861,0.107058187,0.159548083
LOC100758718,39.31759484,-0.259099573,0.297442927,-0.871090047,0.383704988,0.475514072
